"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MOMENTUM 50","23 Sep 2019","-","-","-","15065.75"
"NIFTY500 MOMENTUM 50","20 Sep 2019","-","-","-","14708.45"
"NIFTY500 MOMENTUM 50","19 Sep 2019","-","-","-","13987.20"
"NIFTY500 MOMENTUM 50","18 Sep 2019","-","-","-","14198.41"
"NIFTY500 MOMENTUM 50","17 Sep 2019","-","-","-","14131.41"
"NIFTY500 MOMENTUM 50","16 Sep 2019","-","-","-","14345.39"
"NIFTY500 MOMENTUM 50","13 Sep 2019","-","-","-","14394.51"
"NIFTY500 MOMENTUM 50","12 Sep 2019","-","-","-","14242.04"
"NIFTY500 MOMENTUM 50","11 Sep 2019","-","-","-","14326.32"
"NIFTY500 MOMENTUM 50","09 Sep 2019","-","-","-","14317.99"
"NIFTY500 MOMENTUM 50","06 Sep 2019","-","-","-","14173.19"
"NIFTY500 MOMENTUM 50","05 Sep 2019","-","-","-","14029.61"
"NIFTY500 MOMENTUM 50","04 Sep 2019","-","-","-","13982.22"
"NIFTY500 MOMENTUM 50","03 Sep 2019","-","-","-","13920.79"
"NIFTY500 MOMENTUM 50","30 Aug 2019","-","-","-","14218.79"
"NIFTY500 MOMENTUM 50","29 Aug 2019","-","-","-","14052.00"
"NIFTY500 MOMENTUM 50","28 Aug 2019","-","-","-","14161.55"
"NIFTY500 MOMENTUM 50","27 Aug 2019","-","-","-","14250.62"
"NIFTY500 MOMENTUM 50","26 Aug 2019","-","-","-","14204.67"
"NIFTY500 MOMENTUM 50","23 Aug 2019","-","-","-","13937.01"
"NIFTY500 MOMENTUM 50","22 Aug 2019","-","-","-","13804.32"
"NIFTY500 MOMENTUM 50","21 Aug 2019","-","-","-","14029.90"
"NIFTY500 MOMENTUM 50","20 Aug 2019","-","-","-","14190.46"
"NIFTY500 MOMENTUM 50","19 Aug 2019","-","-","-","14266.46"
"NIFTY500 MOMENTUM 50","16 Aug 2019","-","-","-","14230.07"
"NIFTY500 MOMENTUM 50","14 Aug 2019","-","-","-","14161.30"
"NIFTY500 MOMENTUM 50","13 Aug 2019","-","-","-","13964.49"
"NIFTY500 MOMENTUM 50","09 Aug 2019","-","-","-","14265.90"
"NIFTY500 MOMENTUM 50","08 Aug 2019","-","-","-","14169.18"
"NIFTY500 MOMENTUM 50","07 Aug 2019","-","-","-","13969.69"
"NIFTY500 MOMENTUM 50","06 Aug 2019","-","-","-","14085.68"
"NIFTY500 MOMENTUM 50","05 Aug 2019","-","-","-","13905.72"
"NIFTY500 MOMENTUM 50","02 Aug 2019","-","-","-","14129.18"
"NIFTY500 MOMENTUM 50","01 Aug 2019","-","-","-","14153.71"
"NIFTY500 MOMENTUM 50","31 Jul 2019","-","-","-","14320.69"
"NIFTY500 MOMENTUM 50","30 Jul 2019","-","-","-","14280.75"
"NIFTY500 MOMENTUM 50","29 Jul 2019","-","-","-","14507.95"
"NIFTY500 MOMENTUM 50","26 Jul 2019","-","-","-","14572.51"
"NIFTY500 MOMENTUM 50","25 Jul 2019","-","-","-","14441.23"
"NIFTY500 MOMENTUM 50","24 Jul 2019","-","-","-","14438.82"
"NIFTY500 MOMENTUM 50","23 Jul 2019","-","-","-","14631.61"
"NIFTY500 MOMENTUM 50","22 Jul 2019","-","-","-","14638.00"
"NIFTY500 MOMENTUM 50","19 Jul 2019","-","-","-","14720.69"
"NIFTY500 MOMENTUM 50","18 Jul 2019","-","-","-","15011.59"
"NIFTY500 MOMENTUM 50","17 Jul 2019","-","-","-","15147.15"
"NIFTY500 MOMENTUM 50","16 Jul 2019","-","-","-","15133.42"
"NIFTY500 MOMENTUM 50","15 Jul 2019","-","-","-","15004.04"
"NIFTY500 MOMENTUM 50","12 Jul 2019","-","-","-","14957.94"
"NIFTY500 MOMENTUM 50","11 Jul 2019","-","-","-","14977.20"
"NIFTY500 MOMENTUM 50","10 Jul 2019","-","-","-","14928.53"
"NIFTY500 MOMENTUM 50","09 Jul 2019","-","-","-","15101.95"
"NIFTY500 MOMENTUM 50","08 Jul 2019","-","-","-","15151.70"
"NIFTY500 MOMENTUM 50","05 Jul 2019","-","-","-","15547.51"
"NIFTY500 MOMENTUM 50","04 Jul 2019","-","-","-","15808.96"
"NIFTY500 MOMENTUM 50","03 Jul 2019","-","-","-","15728.81"
"NIFTY500 MOMENTUM 50","02 Jul 2019","-","-","-","15740.70"
"NIFTY500 MOMENTUM 50","01 Jul 2019","-","-","-","15674.82"
"NIFTY500 MOMENTUM 50","28 Jun 2019","-","-","-","15628.07"
"NIFTY500 MOMENTUM 50","27 Jun 2019","-","-","-","15647.28"
"NIFTY500 MOMENTUM 50","26 Jun 2019","-","-","-","15669.43"
"NIFTY500 MOMENTUM 50","25 Jun 2019","-","-","-","15629.59"
"NIFTY500 MOMENTUM 50","24 Jun 2019","-","-","-","15538.30"
"NIFTY500 MOMENTUM 50","21 Jun 2019","-","-","-","15578.31"
"NIFTY500 MOMENTUM 50","20 Jun 2019","-","-","-","15671.60"
"NIFTY500 MOMENTUM 50","19 Jun 2019","-","-","-","15579.42"
"NIFTY500 MOMENTUM 50","18 Jun 2019","-","-","-","15641.23"
"NIFTY500 MOMENTUM 50","17 Jun 2019","-","-","-","15601.90"
"NIFTY500 MOMENTUM 50","14 Jun 2019","-","-","-","15748.64"
"NIFTY500 MOMENTUM 50","13 Jun 2019","-","-","-","15869.05"
"NIFTY500 MOMENTUM 50","12 Jun 2019","-","-","-","15886.07"
"NIFTY500 MOMENTUM 50","11 Jun 2019","-","-","-","15957.39"
"NIFTY500 MOMENTUM 50","10 Jun 2019","-","-","-","15922.18"
"NIFTY500 MOMENTUM 50","07 Jun 2019","-","-","-","15771.42"
"NIFTY500 MOMENTUM 50","06 Jun 2019","-","-","-","15760.46"
"NIFTY500 MOMENTUM 50","04 Jun 2019","-","-","-","15918.74"
"NIFTY500 MOMENTUM 50","03 Jun 2019","-","-","-","16038.59"
"NIFTY500 MOMENTUM 50","31 May 2019","-","-","-","15829.14"
"NIFTY500 MOMENTUM 50","30 May 2019","-","-","-","15747.34"
"NIFTY500 MOMENTUM 50","29 May 2019","-","-","-","15657.67"
"NIFTY500 MOMENTUM 50","28 May 2019","-","-","-","15665.40"
"NIFTY500 MOMENTUM 50","27 May 2019","-","-","-","15564.22"
"NIFTY500 MOMENTUM 50","24 May 2019","-","-","-","15646.78"
"NIFTY500 MOMENTUM 50","23 May 2019","-","-","-","15482.78"
"NIFTY500 MOMENTUM 50","22 May 2019","-","-","-","15561.40"
"NIFTY500 MOMENTUM 50","21 May 2019","-","-","-","15571.02"
"NIFTY500 MOMENTUM 50","20 May 2019","-","-","-","15616.54"
"NIFTY500 MOMENTUM 50","17 May 2019","-","-","-","15378.54"
"NIFTY500 MOMENTUM 50","16 May 2019","-","-","-","15310.16"
"NIFTY500 MOMENTUM 50","15 May 2019","-","-","-","15178.40"
"NIFTY500 MOMENTUM 50","14 May 2019","-","-","-","15178.46"
"NIFTY500 MOMENTUM 50","13 May 2019","-","-","-","15251.44"
"NIFTY500 MOMENTUM 50","10 May 2019","-","-","-","15383.35"
"NIFTY500 MOMENTUM 50","09 May 2019","-","-","-","15453.83"
"NIFTY500 MOMENTUM 50","08 May 2019","-","-","-","15458.61"
"NIFTY500 MOMENTUM 50","07 May 2019","-","-","-","15627.02"
"NIFTY500 MOMENTUM 50","06 May 2019","-","-","-","15688.93"
"NIFTY500 MOMENTUM 50","03 May 2019","-","-","-","15814.30"
"NIFTY500 MOMENTUM 50","02 May 2019","-","-","-","15961.91"
"NIFTY500 MOMENTUM 50","30 Apr 2019","-","-","-","16135.83"
"NIFTY500 MOMENTUM 50","26 Apr 2019","-","-","-","16044.25"
"NIFTY500 MOMENTUM 50","25 Apr 2019","-","-","-","15930.13"
"NIFTY500 MOMENTUM 50","24 Apr 2019","-","-","-","15986.23"
"NIFTY500 MOMENTUM 50","23 Apr 2019","-","-","-","15809.49"
"NIFTY500 MOMENTUM 50","22 Apr 2019","-","-","-","15767.27"
"NIFTY500 MOMENTUM 50","18 Apr 2019","-","-","-","15875.40"
