"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MOMENTUM 50","29 Dec 2017","-","-","-","16585.63"
"NIFTY500 MOMENTUM 50","28 Dec 2017","-","-","-","16477.10"
"NIFTY500 MOMENTUM 50","27 Dec 2017","-","-","-","16436.92"
"NIFTY500 MOMENTUM 50","26 Dec 2017","-","-","-","16533.41"
"NIFTY500 MOMENTUM 50","22 Dec 2017","-","-","-","16457.62"
"NIFTY500 MOMENTUM 50","21 Dec 2017","-","-","-","16398.22"
"NIFTY500 MOMENTUM 50","20 Dec 2017","-","-","-","16247.31"
"NIFTY500 MOMENTUM 50","19 Dec 2017","-","-","-","16147.23"
"NIFTY500 MOMENTUM 50","18 Dec 2017","-","-","-","15928.80"
"NIFTY500 MOMENTUM 50","15 Dec 2017","-","-","-","15789.48"
"NIFTY500 MOMENTUM 50","14 Dec 2017","-","-","-","15494.76"
"NIFTY500 MOMENTUM 50","13 Dec 2017","-","-","-","15439.39"
"NIFTY500 MOMENTUM 50","12 Dec 2017","-","-","-","15543.31"
"NIFTY500 MOMENTUM 50","11 Dec 2017","-","-","-","15690.21"
"NIFTY500 MOMENTUM 50","08 Dec 2017","-","-","-","15628.16"
"NIFTY500 MOMENTUM 50","07 Dec 2017","-","-","-","15464.03"
"NIFTY500 MOMENTUM 50","06 Dec 2017","-","-","-","15176.01"
"NIFTY500 MOMENTUM 50","05 Dec 2017","-","-","-","15318.32"
"NIFTY500 MOMENTUM 50","04 Dec 2017","-","-","-","15302.81"
"NIFTY500 MOMENTUM 50","01 Dec 2017","-","-","-","15210.87"
"NIFTY500 MOMENTUM 50","30 Nov 2017","-","-","-","15445.57"
"NIFTY500 MOMENTUM 50","29 Nov 2017","-","-","-","15439.93"
"NIFTY500 MOMENTUM 50","28 Nov 2017","-","-","-","15511.24"
"NIFTY500 MOMENTUM 50","27 Nov 2017","-","-","-","15498.53"
"NIFTY500 MOMENTUM 50","24 Nov 2017","-","-","-","15471.03"
"NIFTY500 MOMENTUM 50","23 Nov 2017","-","-","-","15425.09"
"NIFTY500 MOMENTUM 50","22 Nov 2017","-","-","-","15384.73"
"NIFTY500 MOMENTUM 50","21 Nov 2017","-","-","-","15411.28"
"NIFTY500 MOMENTUM 50","20 Nov 2017","-","-","-","15439.68"
"NIFTY500 MOMENTUM 50","17 Nov 2017","-","-","-","15347.09"
"NIFTY500 MOMENTUM 50","16 Nov 2017","-","-","-","15186.46"
"NIFTY500 MOMENTUM 50","15 Nov 2017","-","-","-","15042.69"
"NIFTY500 MOMENTUM 50","14 Nov 2017","-","-","-","15244.43"
"NIFTY500 MOMENTUM 50","13 Nov 2017","-","-","-","15264.19"
"NIFTY500 MOMENTUM 50","10 Nov 2017","-","-","-","15390.50"
"NIFTY500 MOMENTUM 50","09 Nov 2017","-","-","-","15391.49"
"NIFTY500 MOMENTUM 50","08 Nov 2017","-","-","-","15343.72"
"NIFTY500 MOMENTUM 50","07 Nov 2017","-","-","-","15557.32"
"NIFTY500 MOMENTUM 50","06 Nov 2017","-","-","-","15758.79"
"NIFTY500 MOMENTUM 50","03 Nov 2017","-","-","-","15734.17"
"NIFTY500 MOMENTUM 50","02 Nov 2017","-","-","-","15678.78"
"NIFTY500 MOMENTUM 50","01 Nov 2017","-","-","-","15617.50"
"NIFTY500 MOMENTUM 50","31 Oct 2017","-","-","-","15531.85"
"NIFTY500 MOMENTUM 50","30 Oct 2017","-","-","-","15545.50"
"NIFTY500 MOMENTUM 50","27 Oct 2017","-","-","-","15379.69"
"NIFTY500 MOMENTUM 50","26 Oct 2017","-","-","-","15417.76"
"NIFTY500 MOMENTUM 50","25 Oct 2017","-","-","-","15259.10"
"NIFTY500 MOMENTUM 50","24 Oct 2017","-","-","-","15368.92"
"NIFTY500 MOMENTUM 50","23 Oct 2017","-","-","-","15294.88"
"NIFTY500 MOMENTUM 50","19 Oct 2017","-","-","-","15187.41"
"NIFTY500 MOMENTUM 50","18 Oct 2017","-","-","-","15229.19"
"NIFTY500 MOMENTUM 50","17 Oct 2017","-","-","-","15221.33"
"NIFTY500 MOMENTUM 50","16 Oct 2017","-","-","-","15146.23"
"NIFTY500 MOMENTUM 50","13 Oct 2017","-","-","-","15043.86"
"NIFTY500 MOMENTUM 50","12 Oct 2017","-","-","-","14992.28"
"NIFTY500 MOMENTUM 50","11 Oct 2017","-","-","-","14756.90"
"NIFTY500 MOMENTUM 50","10 Oct 2017","-","-","-","14865.38"
"NIFTY500 MOMENTUM 50","09 Oct 2017","-","-","-","14732.66"
"NIFTY500 MOMENTUM 50","06 Oct 2017","-","-","-","14730.80"
"NIFTY500 MOMENTUM 50","05 Oct 2017","-","-","-","14466.68"
"NIFTY500 MOMENTUM 50","04 Oct 2017","-","-","-","14414.98"
"NIFTY500 MOMENTUM 50","03 Oct 2017","-","-","-","14317.46"
"NIFTY500 MOMENTUM 50","29 Sep 2017","-","-","-","14134.68"
"NIFTY500 MOMENTUM 50","28 Sep 2017","-","-","-","13911.11"
"NIFTY500 MOMENTUM 50","27 Sep 2017","-","-","-","13857.49"
"NIFTY500 MOMENTUM 50","26 Sep 2017","-","-","-","14148.49"
"NIFTY500 MOMENTUM 50","25 Sep 2017","-","-","-","14000.97"
"NIFTY500 MOMENTUM 50","22 Sep 2017","-","-","-","14234.69"
"NIFTY500 MOMENTUM 50","21 Sep 2017","-","-","-","14740.93"
"NIFTY500 MOMENTUM 50","20 Sep 2017","-","-","-","14785.35"
"NIFTY500 MOMENTUM 50","19 Sep 2017","-","-","-","14917.52"
"NIFTY500 MOMENTUM 50","18 Sep 2017","-","-","-","14846.69"
"NIFTY500 MOMENTUM 50","15 Sep 2017","-","-","-","14738.48"
"NIFTY500 MOMENTUM 50","14 Sep 2017","-","-","-","14688.76"
"NIFTY500 MOMENTUM 50","13 Sep 2017","-","-","-","14660.53"
"NIFTY500 MOMENTUM 50","12 Sep 2017","-","-","-","14848.62"
"NIFTY500 MOMENTUM 50","11 Sep 2017","-","-","-","14721.90"
"NIFTY500 MOMENTUM 50","08 Sep 2017","-","-","-","14573.46"
"NIFTY500 MOMENTUM 50","07 Sep 2017","-","-","-","14623.78"
"NIFTY500 MOMENTUM 50","06 Sep 2017","-","-","-","14481.57"
"NIFTY500 MOMENTUM 50","05 Sep 2017","-","-","-","14431.01"
"NIFTY500 MOMENTUM 50","04 Sep 2017","-","-","-","14237.91"
"NIFTY500 MOMENTUM 50","01 Sep 2017","-","-","-","14357.16"
"NIFTY500 MOMENTUM 50","31 Aug 2017","-","-","-","14217.86"
"NIFTY500 MOMENTUM 50","30 Aug 2017","-","-","-","14100.03"
"NIFTY500 MOMENTUM 50","29 Aug 2017","-","-","-","13849.78"
"NIFTY500 MOMENTUM 50","28 Aug 2017","-","-","-","13976.75"
"NIFTY500 MOMENTUM 50","24 Aug 2017","-","-","-","13811.43"
"NIFTY500 MOMENTUM 50","23 Aug 2017","-","-","-","13732.88"
"NIFTY500 MOMENTUM 50","22 Aug 2017","-","-","-","13531.47"
"NIFTY500 MOMENTUM 50","21 Aug 2017","-","-","-","13553.30"
"NIFTY500 MOMENTUM 50","18 Aug 2017","-","-","-","13745.38"
"NIFTY500 MOMENTUM 50","17 Aug 2017","-","-","-","13808.29"
"NIFTY500 MOMENTUM 50","16 Aug 2017","-","-","-","13733.84"
