"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MOMENTUM 50","06 Sep 2021","-","-","-","29832.24"
"NIFTY500 MOMENTUM 50","03 Sep 2021","-","-","-","29762.75"
"NIFTY500 MOMENTUM 50","02 Sep 2021","-","-","-","29548.01"
"NIFTY500 MOMENTUM 50","01 Sep 2021","-","-","-","29365.45"
"NIFTY500 MOMENTUM 50","31 Aug 2021","-","-","-","29211.94"
"NIFTY500 MOMENTUM 50","30 Aug 2021","-","-","-","28839.16"
"NIFTY500 MOMENTUM 50","27 Aug 2021","-","-","-","28353.54"
"NIFTY500 MOMENTUM 50","26 Aug 2021","-","-","-","27974.87"
"NIFTY500 MOMENTUM 50","25 Aug 2021","-","-","-","27868.82"
"NIFTY500 MOMENTUM 50","24 Aug 2021","-","-","-","27581.17"
"NIFTY500 MOMENTUM 50","23 Aug 2021","-","-","-","26933.21"
"NIFTY500 MOMENTUM 50","20 Aug 2021","-","-","-","27169.45"
"NIFTY500 MOMENTUM 50","18 Aug 2021","-","-","-","27746.04"
"NIFTY500 MOMENTUM 50","17 Aug 2021","-","-","-","27679.82"
"NIFTY500 MOMENTUM 50","16 Aug 2021","-","-","-","27481.72"
"NIFTY500 MOMENTUM 50","13 Aug 2021","-","-","-","27500.18"
"NIFTY500 MOMENTUM 50","12 Aug 2021","-","-","-","27413.80"
"NIFTY500 MOMENTUM 50","11 Aug 2021","-","-","-","26971.15"
"NIFTY500 MOMENTUM 50","10 Aug 2021","-","-","-","26929.86"
"NIFTY500 MOMENTUM 50","09 Aug 2021","-","-","-","27435.73"
"NIFTY500 MOMENTUM 50","06 Aug 2021","-","-","-","27737.54"
"NIFTY500 MOMENTUM 50","05 Aug 2021","-","-","-","27667.84"
"NIFTY500 MOMENTUM 50","04 Aug 2021","-","-","-","27527.95"
"NIFTY500 MOMENTUM 50","03 Aug 2021","-","-","-","27680.31"
"NIFTY500 MOMENTUM 50","02 Aug 2021","-","-","-","27650.62"
"NIFTY500 MOMENTUM 50","30 Jul 2021","-","-","-","27338.76"
"NIFTY500 MOMENTUM 50","29 Jul 2021","-","-","-","27242.45"
"NIFTY500 MOMENTUM 50","28 Jul 2021","-","-","-","26936.49"
"NIFTY500 MOMENTUM 50","27 Jul 2021","-","-","-","27069.28"
"NIFTY500 MOMENTUM 50","26 Jul 2021","-","-","-","27173.46"
"NIFTY500 MOMENTUM 50","23 Jul 2021","-","-","-","27079.24"
"NIFTY500 MOMENTUM 50","22 Jul 2021","-","-","-","26898.58"
"NIFTY500 MOMENTUM 50","20 Jul 2021","-","-","-","26411.40"
"NIFTY500 MOMENTUM 50","19 Jul 2021","-","-","-","26827.17"
"NIFTY500 MOMENTUM 50","16 Jul 2021","-","-","-","27048.96"
"NIFTY500 MOMENTUM 50","15 Jul 2021","-","-","-","26883.35"
"NIFTY500 MOMENTUM 50","14 Jul 2021","-","-","-","26503.00"
"NIFTY500 MOMENTUM 50","13 Jul 2021","-","-","-","26405.33"
"NIFTY500 MOMENTUM 50","12 Jul 2021","-","-","-","26254.30"
"NIFTY500 MOMENTUM 50","09 Jul 2021","-","-","-","26176.51"
"NIFTY500 MOMENTUM 50","08 Jul 2021","-","-","-","26022.14"
"NIFTY500 MOMENTUM 50","07 Jul 2021","-","-","-","26148.08"
"NIFTY500 MOMENTUM 50","06 Jul 2021","-","-","-","26048.26"
"NIFTY500 MOMENTUM 50","05 Jul 2021","-","-","-","26234.98"
"NIFTY500 MOMENTUM 50","02 Jul 2021","-","-","-","26207.88"
"NIFTY500 MOMENTUM 50","01 Jul 2021","-","-","-","26307.40"
"NIFTY500 MOMENTUM 50","30 Jun 2021","-","-","-","26420.98"
"NIFTY500 MOMENTUM 50","29 Jun 2021","-","-","-","26379.13"
"NIFTY500 MOMENTUM 50","28 Jun 2021","-","-","-","26346.84"
"NIFTY500 MOMENTUM 50","25 Jun 2021","-","-","-","26299.56"
"NIFTY500 MOMENTUM 50","24 Jun 2021","-","-","-","26105.71"
"NIFTY500 MOMENTUM 50","23 Jun 2021","-","-","-","26152.09"
"NIFTY500 MOMENTUM 50","22 Jun 2021","-","-","-","26439.73"
"NIFTY500 MOMENTUM 50","21 Jun 2021","-","-","-","26232.10"
"NIFTY500 MOMENTUM 50","18 Jun 2021","-","-","-","26007.25"
"NIFTY500 MOMENTUM 50","17 Jun 2021","-","-","-","26171.48"
"NIFTY500 MOMENTUM 50","16 Jun 2021","-","-","-","26486.61"
"NIFTY500 MOMENTUM 50","15 Jun 2021","-","-","-","26784.83"
"NIFTY500 MOMENTUM 50","14 Jun 2021","-","-","-","26828.09"
"NIFTY500 MOMENTUM 50","11 Jun 2021","-","-","-","27059.38"
"NIFTY500 MOMENTUM 50","10 Jun 2021","-","-","-","26879.80"
"NIFTY500 MOMENTUM 50","09 Jun 2021","-","-","-","26483.13"
"NIFTY500 MOMENTUM 50","08 Jun 2021","-","-","-","26816.77"
"NIFTY500 MOMENTUM 50","07 Jun 2021","-","-","-","26530.84"
"NIFTY500 MOMENTUM 50","04 Jun 2021","-","-","-","26514.98"
"NIFTY500 MOMENTUM 50","03 Jun 2021","-","-","-","26266.27"
"NIFTY500 MOMENTUM 50","02 Jun 2021","-","-","-","26015.58"
"NIFTY500 MOMENTUM 50","01 Jun 2021","-","-","-","25529.90"
"NIFTY500 MOMENTUM 50","31 May 2021","-","-","-","25303.62"
"NIFTY500 MOMENTUM 50","28 May 2021","-","-","-","25166.03"
"NIFTY500 MOMENTUM 50","27 May 2021","-","-","-","25245.06"
"NIFTY500 MOMENTUM 50","26 May 2021","-","-","-","25123.60"
"NIFTY500 MOMENTUM 50","25 May 2021","-","-","-","24894.40"
"NIFTY500 MOMENTUM 50","24 May 2021","-","-","-","24960.31"
"NIFTY500 MOMENTUM 50","21 May 2021","-","-","-","24917.01"
"NIFTY500 MOMENTUM 50","20 May 2021","-","-","-","24800.02"
"NIFTY500 MOMENTUM 50","19 May 2021","-","-","-","24779.25"
"NIFTY500 MOMENTUM 50","18 May 2021","-","-","-","24751.92"
"NIFTY500 MOMENTUM 50","17 May 2021","-","-","-","24340.89"
"NIFTY500 MOMENTUM 50","14 May 2021","-","-","-","23873.33"
"NIFTY500 MOMENTUM 50","12 May 2021","-","-","-","24342.57"
"NIFTY500 MOMENTUM 50","11 May 2021","-","-","-","24672.47"
"NIFTY500 MOMENTUM 50","10 May 2021","-","-","-","24794.16"
"NIFTY500 MOMENTUM 50","07 May 2021","-","-","-","24689.40"
"NIFTY500 MOMENTUM 50","06 May 2021","-","-","-","24880.37"
"NIFTY500 MOMENTUM 50","05 May 2021","-","-","-","24625.61"
"NIFTY500 MOMENTUM 50","04 May 2021","-","-","-","24308.77"
"NIFTY500 MOMENTUM 50","03 May 2021","-","-","-","24476.08"
"NIFTY500 MOMENTUM 50","30 Apr 2021","-","-","-","24097.03"
"NIFTY500 MOMENTUM 50","29 Apr 2021","-","-","-","24154.50"
"NIFTY500 MOMENTUM 50","28 Apr 2021","-","-","-","24089.85"
"NIFTY500 MOMENTUM 50","27 Apr 2021","-","-","-","23877.05"
"NIFTY500 MOMENTUM 50","26 Apr 2021","-","-","-","23607.44"
"NIFTY500 MOMENTUM 50","23 Apr 2021","-","-","-","23497.54"
"NIFTY500 MOMENTUM 50","22 Apr 2021","-","-","-","23526.11"
"NIFTY500 MOMENTUM 50","20 Apr 2021","-","-","-","23362.25"
"NIFTY500 MOMENTUM 50","19 Apr 2021","-","-","-","23214.46"
"NIFTY500 MOMENTUM 50","16 Apr 2021","-","-","-","23305.29"
"NIFTY500 MOMENTUM 50","15 Apr 2021","-","-","-","22936.03"
"NIFTY500 MOMENTUM 50","13 Apr 2021","-","-","-","22754.63"
"NIFTY500 MOMENTUM 50","12 Apr 2021","-","-","-","22785.55"
"NIFTY500 MOMENTUM 50","09 Apr 2021","-","-","-","23829.96"
"NIFTY500 MOMENTUM 50","08 Apr 2021","-","-","-","23444.52"
"NIFTY500 MOMENTUM 50","07 Apr 2021","-","-","-","23410.16"
"NIFTY500 MOMENTUM 50","06 Apr 2021","-","-","-","23251.92"
"NIFTY500 MOMENTUM 50","05 Apr 2021","-","-","-","22820.71"
"NIFTY500 MOMENTUM 50","01 Apr 2021","-","-","-","22633.70"
"NIFTY500 MOMENTUM 50","31 Mar 2021","-","-","-","22161.41"
"NIFTY500 MOMENTUM 50","30 Mar 2021","-","-","-","22086.01"
"NIFTY500 MOMENTUM 50","26 Mar 2021","-","-","-","21703.70"
"NIFTY500 MOMENTUM 50","25 Mar 2021","-","-","-","21400.63"
"NIFTY500 MOMENTUM 50","24 Mar 2021","-","-","-","21979.29"
"NIFTY500 MOMENTUM 50","23 Mar 2021","-","-","-","22296.90"
"NIFTY500 MOMENTUM 50","22 Mar 2021","-","-","-","21967.04"
"NIFTY500 MOMENTUM 50","19 Mar 2021","-","-","-","21597.73"
"NIFTY500 MOMENTUM 50","18 Mar 2021","-","-","-","21327.16"
"NIFTY500 MOMENTUM 50","17 Mar 2021","-","-","-","21735.83"
"NIFTY500 MOMENTUM 50","16 Mar 2021","-","-","-","22168.66"
"NIFTY500 MOMENTUM 50","15 Mar 2021","-","-","-","21870.66"
"NIFTY500 MOMENTUM 50","12 Mar 2021","-","-","-","21967.29"
"NIFTY500 MOMENTUM 50","10 Mar 2021","-","-","-","22018.33"
"NIFTY500 MOMENTUM 50","09 Mar 2021","-","-","-","21711.45"
"NIFTY500 MOMENTUM 50","08 Mar 2021","-","-","-","21767.65"
"NIFTY500 MOMENTUM 50","05 Mar 2021","-","-","-","21748.10"
"NIFTY500 MOMENTUM 50","04 Mar 2021","-","-","-","22096.78"
"NIFTY500 MOMENTUM 50","03 Mar 2021","-","-","-","22075.44"
"NIFTY500 MOMENTUM 50","02 Mar 2021","-","-","-","21658.71"
"NIFTY500 MOMENTUM 50","01 Mar 2021","-","-","-","21267.65"
"NIFTY500 MOMENTUM 50","26 Feb 2021","-","-","-","21013.37"
"NIFTY500 MOMENTUM 50","25 Feb 2021","-","-","-","21272.97"
"NIFTY500 MOMENTUM 50","24 Feb 2021","-","-","-","21129.40"
"NIFTY500 MOMENTUM 50","23 Feb 2021","-","-","-","21006.09"
"NIFTY500 MOMENTUM 50","22 Feb 2021","-","-","-","20984.12"
"NIFTY500 MOMENTUM 50","19 Feb 2021","-","-","-","21207.54"
"NIFTY500 MOMENTUM 50","18 Feb 2021","-","-","-","21517.17"
"NIFTY500 MOMENTUM 50","17 Feb 2021","-","-","-","21504.86"
"NIFTY500 MOMENTUM 50","16 Feb 2021","-","-","-","21610.95"
"NIFTY500 MOMENTUM 50","15 Feb 2021","-","-","-","21585.33"
"NIFTY500 MOMENTUM 50","12 Feb 2021","-","-","-","21099.62"
"NIFTY500 MOMENTUM 50","11 Feb 2021","-","-","-","21014.89"
"NIFTY500 MOMENTUM 50","10 Feb 2021","-","-","-","20827.94"
"NIFTY500 MOMENTUM 50","09 Feb 2021","-","-","-","20649.18"
"NIFTY500 MOMENTUM 50","08 Feb 2021","-","-","-","20687.14"
"NIFTY500 MOMENTUM 50","05 Feb 2021","-","-","-","20447.29"
"NIFTY500 MOMENTUM 50","04 Feb 2021","-","-","-","20487.77"
"NIFTY500 MOMENTUM 50","03 Feb 2021","-","-","-","20287.19"
"NIFTY500 MOMENTUM 50","02 Feb 2021","-","-","-","19934.97"
"NIFTY500 MOMENTUM 50","01 Feb 2021","-","-","-","19547.81"
"NIFTY500 MOMENTUM 50","29 Jan 2021","-","-","-","19042.96"
"NIFTY500 MOMENTUM 50","28 Jan 2021","-","-","-","19287.68"
"NIFTY500 MOMENTUM 50","27 Jan 2021","-","-","-","19510.03"
"NIFTY500 MOMENTUM 50","25 Jan 2021","-","-","-","19602.02"
"NIFTY500 MOMENTUM 50","22 Jan 2021","-","-","-","19769.82"
"NIFTY500 MOMENTUM 50","21 Jan 2021","-","-","-","19900.22"
"NIFTY500 MOMENTUM 50","20 Jan 2021","-","-","-","20103.88"
"NIFTY500 MOMENTUM 50","19 Jan 2021","-","-","-","19794.57"
"NIFTY500 MOMENTUM 50","18 Jan 2021","-","-","-","19445.36"
"NIFTY500 MOMENTUM 50","15 Jan 2021","-","-","-","19951.14"
"NIFTY500 MOMENTUM 50","14 Jan 2021","-","-","-","20275.15"
"NIFTY500 MOMENTUM 50","13 Jan 2021","-","-","-","20317.66"
"NIFTY500 MOMENTUM 50","12 Jan 2021","-","-","-","20367.08"
"NIFTY500 MOMENTUM 50","11 Jan 2021","-","-","-","20342.36"
"NIFTY500 MOMENTUM 50","08 Jan 2021","-","-","-","20107.94"
"NIFTY500 MOMENTUM 50","07 Jan 2021","-","-","-","19804.48"
"NIFTY500 MOMENTUM 50","06 Jan 2021","-","-","-","19627.75"
"NIFTY500 MOMENTUM 50","05 Jan 2021","-","-","-","19765.29"
"NIFTY500 MOMENTUM 50","04 Jan 2021","-","-","-","19449.31"
"NIFTY500 MOMENTUM 50","01 Jan 2021","-","-","-","19175.05"
