"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MOMENTUM 50","09 Oct 2014","-","-","-","8270.16"
"NIFTY500 MOMENTUM 50","08 Oct 2014","-","-","-","8101.49"
"NIFTY500 MOMENTUM 50","07 Oct 2014","-","-","-","8149.96"
"NIFTY500 MOMENTUM 50","01 Oct 2014","-","-","-","8206.51"
"NIFTY500 MOMENTUM 50","30 Sep 2014","-","-","-","8252.73"
"NIFTY500 MOMENTUM 50","29 Sep 2014","-","-","-","8196.76"
"NIFTY500 MOMENTUM 50","26 Sep 2014","-","-","-","7970.26"
"NIFTY500 MOMENTUM 50","25 Sep 2014","-","-","-","7878.10"
"NIFTY500 MOMENTUM 50","24 Sep 2014","-","-","-","8004.72"
"NIFTY500 MOMENTUM 50","23 Sep 2014","-","-","-","8162.32"
"NIFTY500 MOMENTUM 50","22 Sep 2014","-","-","-","8337.96"
"NIFTY500 MOMENTUM 50","19 Sep 2014","-","-","-","8329.59"
"NIFTY500 MOMENTUM 50","18 Sep 2014","-","-","-","8313.46"
"NIFTY500 MOMENTUM 50","17 Sep 2014","-","-","-","8190.46"
"NIFTY500 MOMENTUM 50","16 Sep 2014","-","-","-","8129.07"
"NIFTY500 MOMENTUM 50","15 Sep 2014","-","-","-","8431.70"
"NIFTY500 MOMENTUM 50","12 Sep 2014","-","-","-","8403.17"
"NIFTY500 MOMENTUM 50","11 Sep 2014","-","-","-","8341.42"
"NIFTY500 MOMENTUM 50","10 Sep 2014","-","-","-","8243.62"
"NIFTY500 MOMENTUM 50","09 Sep 2014","-","-","-","8234.31"
"NIFTY500 MOMENTUM 50","08 Sep 2014","-","-","-","8170.91"
"NIFTY500 MOMENTUM 50","05 Sep 2014","-","-","-","8054.65"
"NIFTY500 MOMENTUM 50","04 Sep 2014","-","-","-","8009.66"
"NIFTY500 MOMENTUM 50","03 Sep 2014","-","-","-","7960.80"
"NIFTY500 MOMENTUM 50","02 Sep 2014","-","-","-","7803.30"
"NIFTY500 MOMENTUM 50","01 Sep 2014","-","-","-","7706.25"
"NIFTY500 MOMENTUM 50","28 Aug 2014","-","-","-","7599.76"
"NIFTY500 MOMENTUM 50","27 Aug 2014","-","-","-","7623.85"
"NIFTY500 MOMENTUM 50","26 Aug 2014","-","-","-","7564.15"
"NIFTY500 MOMENTUM 50","25 Aug 2014","-","-","-","7517.90"
"NIFTY500 MOMENTUM 50","22 Aug 2014","-","-","-","7504.15"
"NIFTY500 MOMENTUM 50","21 Aug 2014","-","-","-","7478.58"
"NIFTY500 MOMENTUM 50","20 Aug 2014","-","-","-","7447.79"
"NIFTY500 MOMENTUM 50","19 Aug 2014","-","-","-","7389.54"
"NIFTY500 MOMENTUM 50","18 Aug 2014","-","-","-","7343.61"
"NIFTY500 MOMENTUM 50","14 Aug 2014","-","-","-","7214.72"
"NIFTY500 MOMENTUM 50","13 Aug 2014","-","-","-","7157.67"
"NIFTY500 MOMENTUM 50","12 Aug 2014","-","-","-","7172.03"
"NIFTY500 MOMENTUM 50","11 Aug 2014","-","-","-","7111.33"
"NIFTY500 MOMENTUM 50","08 Aug 2014","-","-","-","7025.42"
"NIFTY500 MOMENTUM 50","07 Aug 2014","-","-","-","7102.78"
"NIFTY500 MOMENTUM 50","06 Aug 2014","-","-","-","7127.70"
"NIFTY500 MOMENTUM 50","05 Aug 2014","-","-","-","7122.34"
"NIFTY500 MOMENTUM 50","04 Aug 2014","-","-","-","7095.60"
"NIFTY500 MOMENTUM 50","01 Aug 2014","-","-","-","7005.30"
"NIFTY500 MOMENTUM 50","31 Jul 2014","-","-","-","7062.55"
"NIFTY500 MOMENTUM 50","30 Jul 2014","-","-","-","7042.21"
"NIFTY500 MOMENTUM 50","28 Jul 2014","-","-","-","6993.97"
"NIFTY500 MOMENTUM 50","25 Jul 2014","-","-","-","6981.70"
"NIFTY500 MOMENTUM 50","24 Jul 2014","-","-","-","7021.00"
"NIFTY500 MOMENTUM 50","23 Jul 2014","-","-","-","7064.44"
"NIFTY500 MOMENTUM 50","22 Jul 2014","-","-","-","7081.38"
"NIFTY500 MOMENTUM 50","21 Jul 2014","-","-","-","7044.58"
"NIFTY500 MOMENTUM 50","18 Jul 2014","-","-","-","7006.25"
"NIFTY500 MOMENTUM 50","17 Jul 2014","-","-","-","7035.34"
"NIFTY500 MOMENTUM 50","16 Jul 2014","-","-","-","6923.88"
"NIFTY500 MOMENTUM 50","15 Jul 2014","-","-","-","6829.79"
"NIFTY500 MOMENTUM 50","14 Jul 2014","-","-","-","6688.08"
"NIFTY500 MOMENTUM 50","11 Jul 2014","-","-","-","6684.85"
"NIFTY500 MOMENTUM 50","10 Jul 2014","-","-","-","6734.64"
"NIFTY500 MOMENTUM 50","09 Jul 2014","-","-","-","6745.75"
"NIFTY500 MOMENTUM 50","08 Jul 2014","-","-","-","6868.26"
"NIFTY500 MOMENTUM 50","07 Jul 2014","-","-","-","7043.83"
"NIFTY500 MOMENTUM 50","04 Jul 2014","-","-","-","7010.24"
